tconst ordering nconst category job characters
1000015043 422092499 1435903405 480043935 538588297 538588297
1000015043 616583178 472827438 1198496725 1198496725 538588297
1000015095 390717533 478114758 480043935 538588297 538588297
1000015179 1161197416 915940794 806426402 538588297 538588297
1000015179 1756912528 1948060461 1443394659 538588297 538588297
1000015179 1767767410 721781477 1723787779 538588297 538588297
1000015179 1837452979 1380892822 480043935 538588297 1568593139
1000015179 1985697158 2054876882 1198496725 1198496725 538588297
1000015179 2060172782 1530804786 33101384 538588297 538588297
1000015179 2125979147 499279174 480043935 538588297 1448119305
1000015179 390717533 222923304 480043935 538588297 327956496
1000015179 422092499 707682989 480043935 538588297 1641204591
1000015179 616583178 550564634 1392770497 1392770497 538588297
1000015252 390717533 1665787 1942041624 538588297 538588297
1000015252 422092499 186937307 1942041624 538588297 538588297
100001536 1161197416 33401491 1942041624 538588297 159863903
100001536 1756912528 1696570045 1942041624 538588297 1702412634
100001536 1767767410 282462354 480043935 538588297 159863903
100001536 1837452979 1672140700 480043935 538588297 1406307119
100001536 1985697158 1032964498 1942041624 538588297 1702412634
100001536 2060172782 1782030658 480043935 538588297 540022587
100001536 2125979147 1895781527 1942041624 538588297 1702412634
100001536 390717533 2069467400 1942041624 538588297 1380791257
100001536 422092499 963488705 480043935 538588297 764302114
100001536 616583178 611570363 1942041624 538588297 764302114
1000015587 390717533 1716797595 644663674 538588297 422287308
1000015587 422092499 763998157 644663674 538588297 1768258805
1000015757 1161197416 1440574891 1646020841 538588297 538588297
1000015757 1756912528 896260886 806426402 538588297 538588297
1000015757 1767767410 2040167359 1723787779 538588297 538588297
1000015757 1837452979 10159490 480043935 538588297 815226889
1000015757 1985697158 1562650848 1198496725 1198496725 538588297
1000015757 2060172782 614250651 1443394659 538588297 538588297
1000015757 2125979147 1451135675 1942041624 538588297 1686187235
1000015757 390717533 1788407315 480043935 538588297 908656725
1000015757 422092499 628290059 1942041624 538588297 1996489033
1000015757 616583178 624236927 1392770497 538588297 538588297
1000015981 1767767410 1761098948 1723787779 538588297 538588297
1000015981 1837452979 424738879 480043935 538588297 538588297
1000015981 2125979147 772972194 480043935 538588297 538588297
1000015981 390717533 1541362231 480043935 538588297 1622167659
1000015981 422092499 2082819717 480043935 538588297 538588297
1000015981 616583178 1166016500 1942041624 538588297 538588297
1000016145 1767767410 458812229 644663674 538588297 1594596577
1000016145 1837452979 1754257859 644663674 538588297 1594596577
1000016145 2125979147 1187070569 644663674 538588297 1594596577
1000016145 390717533 1213978014 644663674 538588297 422287308
1000016145 422092499 1039011266 644663674 538588297 422287308
1000016206 1161197416 575014780 1646020841 538588297 538588297
1000016206 1756912528 810414405 806426402 538588297 538588297
1000016206 1767767410 1781633589 1392770497 2093394686 538588297
1000016206 1837452979 2082336791 1942041624 538588297 967534148
1000016206 1985697158 1761073493 1198496725 1198496725 538588297
1000016206 2060172782 1037803259 1443394659 538588297 538588297
1000016206 2125979147 457314688 1942041624 538588297 1886079519
1000016206 390717533 1590535753 1942041624 538588297 1469574098
1000016206 422092499 1557564459 480043935 538588297 1740600008
1000016206 616583178 1417360856 1392770497 2093394686 538588297
1000016300 1161197416 1917334849 1198496725 1198496725 538588297
1000016300 1756912528 56931935 1443394659 538588297 538588297
1000016300 1767767410 269631285 1392770497 538588297 538588297
1000016300 1837452979 537233357 1392770497 538588297 538588297
1000016300 1985697158 1064285971 1198496725 1198496725 538588297
1000016300 2125979147 251673627 1723787779 538588297 538588297
1000016300 390717533 257975481 1942041624 538588297 1546722951
1000016300 422092499 1405487352 1942041624 538588297 2091603219
1000016300 616583178 1923311033 1392770497 538588297 538588297
1000016348 1161197416 200561686 644663674 538588297 1505029045
1000016348 1767767410 1235380515 1723787779 538588297 538588297
1000016348 1837452979 1573063518 1942041624 538588297 2116384313
1000016348 1985697158 1568520964 480043935 538588297 1936899853
1000016348 2125979147 48190208 644663674 538588297 1594596577
1000016348 390717533 820508550 644663674 538588297 422287308
1000016348 422092499 1054107398 644663674 538588297 1594596577
1000016348 616583178 170497926 1942041624 538588297 1595930441
1000016417 2125979147 541121317 644663674 538588297 1594596577
1000016417 390717533 441844237 644663674 538588297 1594596577
1000016417 422092499 1525161356 644663674 538588297 1594596577
1000016636 2125979147 743400400 1443394659 538588297 538588297
1000016636 390717533 21807717 1723787779 538588297 538588297
1000016636 422092499 1356349627 1392770497 920631082 538588297
1000016966 1767767410 2132421682 1392770497 538588297 538588297
1000016966 1837452979 280620698 1723787779 538588297 538588297
1000016966 2125979147 1430813571 1942041624 538588297 25850961
1000016966 390717533 635356702 1942041624 538588297 1940133294
1000016966 422092499 1270364602 480043935 538588297 1211028605
1000017692 1161197416 1717931918 1392770497 538588297 538588297
1000017692 1756912528 1654229286 1392770497 4156988 538588297
1000017692 1767767410 668898225 1723787779 538588297 538588297
1000017692 1837452979 537674545 480043935 538588297 1001910116
1000017692 1985697158 361197259 1723787779 538588297 538588297
1000017692 2060172782 1643795940 1392770497 4156988 538588297
1000017692 2125979147 741272972 1942041624 538588297 839071513
1000017692 390717533 239044484 1942041624 538588297 1847810681
1000017692 422092499 555951362 480043935 538588297 640859725
1000017692 616583178 860099067 1723787779 538588297 538588297
1000017857 1161197416 896107401 1392770497 538588297 538588297
1000017857 1756912528 24774542 1392770497 538588297 538588297
1000017857 1767767410 634080990 1723787779 538588297 538588297
1000017857 1837452979 766452703 480043935 538588297 1231304461
1000017857 1985697158 1434651901 1392770497 538588297 538588297
1000017857 2060172782 1582027490 1392770497 538588297 538588297
1000017857 2125979147 1759935196 1942041624 538588297 664929419
1000017857 390717533 1503486766 480043935 538588297 791426694
1000017857 422092499 1205454500 1942041624 538588297 2116439739
1000017857 616583178 708978090 1723787779 538588297 538588297
1000017979 1767767410 335600574 1443394659 538588297 538588297
1000017979 1837452979 595172985 806426402 538588297 538588297
1000017979 2125979147 13969857 1646020841 538588297 538588297
1000017979 390717533 39898449 644663674 538588297 279239705
1000017979 422092499 614622010 1723787779 538588297 538588297
1000018016 390717533 1330998023 1723787779 538588297 538588297
1000018016 422092499 1260720866 806426402 538588297 538588297
1000018050 2125979147 1507781936 1392770497 920631082 538588297
1000018050 390717533 451091498 1392770497 2000365219 538588297
1000018050 422092499 331161488 1392770497 2000365219 538588297
1000018104 1767767410 536051475 1198496725 1198496725 538588297
1000018104 1837452979 174783306 1392770497 1015832167 538588297
1000018104 2125979147 1996999163 1392770497 1015832167 538588297
1000018104 390717533 521211121 644663674 538588297 422287308
1000018104 422092499 747689577 1392770497 1691468389 538588297
1000018183 1767767410 1237061454 1443394659 538588297 538588297
1000018183 1837452979 1609775147 1443394659 538588297 538588297
1000018183 1985697158 195966471 33101384 538588297 538588297
1000018183 2125979147 1615655652 1443394659 538588297 538588297
1000018183 390717533 401986692 480043935 538588297 1366284826
1000018183 422092499 1609066017 1392770497 1015832167 538588297
1000018183 616583178 1463213496 33101384 450662365 538588297
1000018264 1161197416 442336559 1392770497 538588297 538588297
1000018264 1756912528 274941522 1392770497 538588297 538588297
1000018264 1767767410 1362796256 1723787779 538588297 538588297
1000018264 1837452979 1198383760 480043935 538588297 83765078
1000018264 1985697158 2045199370 1392770497 538588297 538588297
1000018264 2060172782 1863561694 1392770497 538588297 538588297
1000018264 2125979147 1204629629 480043935 538588297 410909048
1000018264 390717533 1758550021 1942041624 538588297 248924736
1000018264 422092499 1049899864 1942041624 538588297 1001912909
1000018264 616583178 751089850 1392770497 538588297 538588297
1000018440 2125979147 1907453946 806426402 538588297 538588297
1000018440 390717533 358027354 1723787779 538588297 538588297
1000018440 422092499 1306467218 1723787779 538588297 538588297
1000018448 1161197416 781396489 480043935 538588297 2099700319
1000018448 1756912528 1389240151 1942041624 538588297 1202281346
1000018448 1767767410 1829457631 1942041624 538588297 1136045880
1000018448 1837452979 723849451 480043935 538588297 1790638608
1000018448 1985697158 343943337 1942041624 538588297 1494656273
1000018448 2125979147 1659718294 480043935 538588297 1359986291
1000018448 390717533 1974248813 1942041624 538588297 745993358
1000018448 422092499 1846573440 1942041624 538588297 1653145325
1000018448 616583178 1422781929 1942041624 538588297 1544143542
1000018477 1161197416 497988778 806426402 538588297 538588297
1000018477 1756912528 1056335619 1443394659 538588297 538588297
1000018477 1767767410 1718301189 1392770497 538588297 538588297
1000018477 1837452979 1856005481 1723787779 538588297 538588297
1000018477 1985697158 832256976 806426402 538588297 538588297
1000018477 2125979147 532801730 480043935 538588297 538588297
1000018477 390717533 32624215 480043935 538588297 538588297
1000018477 422092499 1831204535 1942041624 538588297 538588297
1000018477 616583178 738447611 1646020841 538588297 538588297
1000018794 1161197416 1215048699 1392770497 538588297 538588297
1000018794 1756912528 1424465314 1392770497 538588297 538588297
1000018794 1767767410 2058326287 1723787779 538588297 538588297
1000018794 1837452979 135808769 1723787779 538588297 538588297
1000018794 1985697158 1749464874 1392770497 561722326 538588297
1000018794 2060172782 798938241 1392770497 538588297 538588297
1000018794 2125979147 1446979602 1723787779 538588297 538588297
1000018794 390717533 1690313909 480043935 538588297 538588297
1000018794 422092499 1927756832 1942041624 538588297 538588297
1000018794 616583178 1679264744 1723787779 1848298328 538588297
1000018937 2125979147 986583151 644663674 538588297 1066730270
1000018937 390717533 1593870402 1942041624 538588297 293824401
1000018937 422092499 1477847744 644663674 538588297 635041161
1000019040 390717533 1096299902 1942041624 538588297 656588337
1000019326 1161197416 521198801 1443394659 538588297 538588297
1000019326 1756912528 1358029416 1443394659 538588297 538588297
1000019326 1767767410 14302545 1723787779 538588297 538588297
1000019326 1837452979 1313361667 644663674 538588297 1594596577
1000019326 1985697158 319280781 806426402 2130392896 538588297
1000019326 2125979147 1771615378 644663674 538588297 1594596577
1000019326 390717533 1075867907 644663674 538588297 1594596577
1000019326 422092499 1131628034 644663674 538588297 1594596577
1000019326 616583178 959426056 1646020841 538588297 538588297
1000019589 390717533 736757369 1723787779 538588297 538588297
1000020235 1161197416 1961788615 1443394659 538588297 538588297
1000020235 1767767410 1284641737 1392770497 538588297 538588297
1000020235 1837452979 722846870 1392770497 538588297 538588297
1000020235 1985697158 1795596942 1392770497 538588297 538588297
1000020235 2125979147 596950204 1392770497 538588297 538588297
1000020235 390717533 1286544733 1723787779 538588297 538588297
1000020235 422092499 641868931 1392770497 538588297 538588297
1000020235 616583178 151178019 1392770497 538588297 538588297
1000020401 1161197416 1441850317 1198496725 1198496725 538588297
1000020401 1756912528 1605080099 806426402 538588297 538588297
1000020401 1767767410 1431301037 1392770497 538588297 538588297
1000020401 1837452979 58980690 1723787779 538588297 538588297
1000020401 1985697158 1677710736 1198496725 1198496725 538588297
1000020401 2060172782 604982292 1443394659 538588297 538588297
1000020401 2125979147 845046096 1723787779 538588297 538588297
1000020401 390717533 1253465874 644663674 538588297 422287308
1000020401 422092499 1936515005 480043935 538588297 538588297
1000020401 616583178 1232156934 1392770497 538588297 538588297
1000020628 1161197416 1196748586 1942041624 538588297 1204670807
1000020628 1767767410 1047000435 1198496725 1198496725 538588297
1000020628 1837452979 1183918570 480043935 538588297 945141363
1000020628 1985697158 945245398 480043935 538588297 349287564
1000020628 2125979147 2010216083 1942041624 538588297 904408679
1000020628 390717533 551810404 1942041624 538588297 783478546
1000020628 422092499 1887091013 480043935 538588297 953152874
1000020628 616583178 259656011 1942041624 538588297 789160144
1000020701 390717533 824094488 480043935 538588297 538588297
1000020701 422092499 1172298025 480043935 538588297 538588297
1000020771 390717533 648677862 644663674 538588297 1594596577
1000021146 390717533 451754832 644663674 538588297 422287308
1000021240 1767767410 950930497 1392770497 1392770497 538588297
1000021240 1837452979 1950648631 480043935 538588297 1753149024
1000021240 1985697158 1807850902 806426402 538588297 538588297
1000021240 2125979147 27564566 1942041624 538588297 2104829958
1000021240 390717533 1217865405 1942041624 538588297 894763185
1000021240 422092499 426649041 1942041624 538588297 770648032
1000021240 616583178 386689698 1392770497 538588297 538588297
1000021310 1161197416 2078436928 480043935 538588297 1867794918
1000021310 1756912528 1397769032 480043935 538588297 1799988593
1000021310 1767767410 1679032704 1392770497 538588297 538588297
1000021310 1837452979 1639923693 480043935 538588297 1160028955
1000021310 1985697158 1922742055 1392770497 538588297 538588297
1000021310 2060172782 2015257975 1942041624 538588297 1553112682
1000021310 2125979147 2021826457 480043935 538588297 520469264
1000021310 390717533 787538255 480043935 538588297 1394635349
1000021310 422092499 1624734315 1942041624 538588297 1906083980
1000021310 616583178 1394564051 1392770497 538588297 538588297
1000021435 2125979147 2081618165 1392770497 1392770497 538588297
1000021435 390717533 1388875956 1723787779 538588297 538588297
1000021435 422092499 2061196374 1392770497 1015832167 538588297
1000022035 390717533 395780465 644663674 538588297 422287308
1000022035 422092499 491367449 1646020841 538588297 538588297
1000022285 1161197416 1332952137 1392770497 31467602 538588297
1000022285 1756912528 645329272 1392770497 1390950926 538588297
1000022285 1767767410 642704843 1723787779 538588297 538588297
1000022285 1837452979 809625312 480043935 538588297 812100319
1000022285 1985697158 375810461 1723787779 538588297 538588297
1000022285 2060172782 1596665442 1392770497 164507842 538588297
1000022285 2125979147 954775370 480043935 538588297 966588321
1000022285 390717533 985476778 1942041624 538588297 411712056
1000022285 422092499 434919235 1942041624 538588297 1763197349
1000022285 616583178 1474059469 1723787779 538588297 538588297
100002278 390717533 1207601856 644663674 538588297 422287308
1000022820 1767767410 516290941 1392770497 538588297 538588297
1000022820 1837452979 1897267078 1392770497 538588297 538588297
1000022820 1985697158 60789622 1443394659 538588297 538588297
1000022820 2125979147 639684913 1392770497 538588297 538588297
1000022820 390717533 1929144663 1723787779 538588297 538588297
1000022820 422092499 46718815 1392770497 538588297 538588297
1000022820 616583178 781270787 1392770497 538588297 538588297
1000023349 1161197416 1146309477 1392770497 324020160 538588297
1000023349 1756912528 521907930 1392770497 1691468389 538588297
1000023349 1767767410 1361610479 1723787779 538588297 538588297
1000023349 1837452979 433078894 1942041624 538588297 1266869708
1000023349 1985697158 1190301025 1392770497 324020160 538588297
1000023349 2060172782 387616797 1198496725 1198496725 538588297
1000023349 2125979147 1455426604 480043935 538588297 88963169
1000023349 390717533 1362737527 1942041624 538588297 1224305158
1000023349 422092499 1337976781 480043935 538588297 554280661
1000023349 616583178 313518401 1723787779 1848298328 538588297
1000023460 2125979147 1886782480 1198496725 1198496725 538588297
1000023460 390717533 1834908340 644663674 538588297 422287308
1000023460 422092499 990375411 644663674 538588297 1594596577
1000023554 390717533 925742740 644663674 538588297 1594596577
1000023554 422092499 276479830 1723787779 538588297 538588297
1000023793 1161197416 487299871 1392770497 1392770497 538588297
1000023793 1756912528 654269450 1392770497 1392770497 538588297
1000023793 1767767410 1155955652 1723787779 538588297 538588297
1000023793 1837452979 1893855581 644663674 538588297 1426418559
1000023793 1985697158 1556098138 1392770497 1392770497 538588297
1000023793 2060172782 1734238352 1392770497 1392770497 538588297
1000023793 2125979147 249959801 644663674 538588297 1342371510
1000023793 390717533 328679663 644663674 538588297 422287308
1000023793 422092499 1078422578 644663674 538588297 408891376
1000023793 616583178 650740598 1723787779 252345324 538588297
1000024160 390717533 1006261933 1392770497 1015832167 538588297
1000024868 1161197416 32852790 1942041624 538588297 949490822
1000024868 1756912528 288694330 480043935 538588297 1028258207
1000024868 1767767410 826789535 480043935 538588297 897955129
1000024868 1837452979 381295242 480043935 538588297 1964054098
1000024868 1985697158 1759155348 1942041624 538588297 2011971759
1000024868 2060172782 318992165 480043935 538588297 249898564
1000024868 2125979147 2004577241 480043935 538588297 1542454382
1000024868 390717533 1200469354 1942041624 538588297 845637923
1000024868 422092499 673513616 480043935 538588297 202605756
1000024868 616583178 319678381 1942041624 538588297 1113979903
1000025091 1161197416 1456663310 33101384 538588297 538588297
1000025091 1756912528 1558299248 480043935 538588297 607514221
1000025091 1767767410 666270761 1723787779 538588297 538588297
1000025091 1837452979 1816683063 480043935 538588297 240263594
1000025091 1985697158 1025671864 1198496725 1198496725 538588297
1000025091 2060172782 705827714 480043935 538588297 1344913666
1000025091 2125979147 1764319359 480043935 538588297 538588297
1000025091 390717533 1664050781 480043935 538588297 441317557
1000025091 422092499 831649215 480043935 538588297 948339661
1000025091 616583178 1030582811 1392770497 538588297 538588297
1000025288 1161197416 1125684583 1942041624 538588297 208955223
1000025288 1756912528 1840012562 480043935 538588297 575349513
1000025288 1767767410 1453493797 1392770497 2000365219 538588297
1000025288 1837452979 555377745 480043935 538588297 1699048029
1000025288 1985697158 302337422 480043935 538588297 575349513
1000025288 2060172782 736953697 1942041624 538588297 447092528
1000025288 2125979147 182801765 1942041624 538588297 256004988
1000025288 390717533 1647034312 1942041624 538588297 327918820
1000025288 422092499 1398571552 480043935 538588297 151484786
1000025288 616583178 490671953 1942041624 538588297 447092528
1000025339 1837452979 738218427 1723787779 538588297 538588297
1000025339 2125979147 56363896 644663674 538588297 1594596577
1000025339 390717533 2072235021 644663674 538588297 422287308
1000025339 422092499 950016701 644663674 538588297 1594596577
1000025512 390717533 1435053474 644663674 538588297 422287308
1000025512 422092499 10543895 644663674 538588297 1594596577
1000025562 390717533 278887284 1723787779 538588297 538588297
1000025632 1161197416 1137606305 1198496725 1198496725 538588297
1000025632 1756912528 1435996233 1198496725 1198496725 538588297
1000025632 1767767410 659861647 1392770497 538588297 538588297
1000025632 1837452979 1035131102 1392770497 538588297 538588297
1000025632 1985697158 1057388391 1392770497 538588297 538588297
1000025632 2125979147 1170790380 1723787779 538588297 538588297
1000025632 390717533 1713412995 1942041624 538588297 538588297
1000025632 422092499 519340038 480043935 538588297 538588297
1000025632 616583178 383061705 1392770497 538588297 538588297
10000262 1767767410 678361686 1723787779 538588297 538588297
10000262 1837452979 922259229 480043935 538588297 538588297
10000262 1985697158 932655954 1392770497 538588297 538588297
10000262 2125979147 2035953560 1942041624 538588297 1673091383
10000262 390717533 82547301 1942041624 538588297 538588297
10000262 422092499 1080672769 480043935 538588297 538588297
10000262 616583178 2080589740 1392770497 1424795122 538588297
1000026344 390717533 738721592 480043935 538588297 538588297
1000026497 1837452979 1900421297 480043935 538588297 538588297
1000026497 2125979147 1223932675 480043935 538588297 538588297
1000026497 390717533 484315997 480043935 538588297 538588297
1000026497 422092499 1201710517 480043935 538588297 538588297
1000026633 1161197416 516279539 2061247558 538588297 74627344
1000026633 1756912528 1528872113 2061247558 538588297 1594596577
1000026633 1767767410 1131680520 2061247558 538588297 1594596577
1000026633 1837452979 1091653548 644663674 538588297 1276250296
1000026633 1985697158 1660320461 2061247558 538588297 1594596577
1000026633 2060172782 1935121386 2061247558 538588297 1594596577
1000026633 2125979147 1252284902 644663674 538588297 1276250296
1000026633 390717533 1335583724 644663674 538588297 422287308
1000026633 422092499 2119938254 644663674 538588297 1276250296
1000026633 616583178 1000292919 2061247558 538588297 1594596577
1000026682 1767767410 52196823 1723787779 538588297 538588297
1000026682 1837452979 553224480 644663674 538588297 422287308
1000026682 2125979147 215654418 644663674 538588297 1594596577
1000026682 390717533 797416318 644663674 538588297 1594596577
1000026682 422092499 1311839937 644663674 538588297 1594596577
1000027499 1161197416 177641361 1392770497 538588297 538588297
1000027499 1756912528 1563518361 1392770497 1015832167 538588297
1000027499 1767767410 124693069 1723787779 538588297 538588297
1000027499 1837452979 1362480762 480043935 538588297 518954384
1000027499 1985697158 2065657122 1392770497 538588297 538588297
1000027499 2060172782 1876960953 1392770497 1015832167 538588297
1000027499 2125979147 533903191 480043935 538588297 1243523132
1000027499 390717533 155496116 1942041624 538588297 1159989693
1000027499 422092499 1440008074 480043935 538588297 958093743
1000027499 616583178 1568795963 1723787779 538588297 538588297
1000027788 1837452979 1055034902 1723787779 538588297 538588297
1000027788 2125979147 689099651 480043935 538588297 538588297
1000027788 390717533 1038697650 480043935 538588297 538588297
1000027788 422092499 1875082664 1942041624 538588297 538588297
1000027849 390717533 2060262622 480043935 538588297 733172933
1000028324 390717533 1723341189 1198496725 1198496725 538588297
1000028472 1161197416 451646943 1646020841 538588297 538588297
1000028472 1756912528 1655206537 806426402 538588297 538588297
1000028472 1767767410 351504417 1723787779 538588297 538588297
1000028472 1837452979 938709540 1942041624 538588297 323448498
1000028472 1985697158 119661542 1392770497 538588297 538588297
1000028472 2060172782 2365335 1443394659 538588297 538588297
1000028472 2125979147 1087248099 1942041624 538588297 1839160890
1000028472 390717533 81008245 1942041624 538588297 1792098434
1000028472 422092499 1410820944 480043935 538588297 1766816210
1000028472 616583178 1664987061 1392770497 538588297 538588297
1000028608 1161197416 644193323 1942041624 538588297 1685706902
1000028608 1756912528 246517010 480043935 538588297 2142030016
1000028608 1767767410 18585198 1723787779 538588297 538588297
1000028608 1837452979 1678460817 480043935 538588297 115244175
1000028608 1985697158 300978708 1392770497 783523453 538588297
1000028608 2060172782 1948648101 644663674 538588297 1594596577
1000028608 2125979147 1680264228 1942041624 538588297 1254351846
1000028608 390717533 1877825120 1942041624 538588297 538588297
1000028608 422092499 401451098 1942041624 538588297 1689169355
1000028608 616583178 36243851 1392770497 529862169 538588297
1000028666 1767767410 1323163173 1723787779 538588297 538588297
1000028666 1837452979 191836764 480043935 538588297 538588297
1000028666 2125979147 362086098 480043935 538588297 538588297
1000028666 390717533 1175129192 1942041624 538588297 538588297
1000028666 422092499 184005279 1942041624 538588297 538588297
1000028666 616583178 787841923 1392770497 1392770497 538588297
1000028677 1767767410 1360761945 1646020841 538588297 538588297
1000028677 1837452979 742293192 1942041624 538588297 293451280
1000028677 2125979147 1198940703 480043935 538588297 1370132895
1000028677 390717533 1763366865 480043935 538588297 1577927772
1000028677 422092499 1135558783 1942041624 538588297 2047708981
1000028677 616583178 2070725927 806426402 538588297 538588297
1000028851 1767767410 139921774 806426402 538588297 538588297
1000028851 1837452979 52239318 1646020841 538588297 538588297
1000028851 1985697158 273133811 1443394659 538588297 538588297
1000028851 2125979147 2092178575 1392770497 538588297 538588297
1000028851 390717533 293328634 644663674 538588297 1594596577
1000028851 422092499 1011804316 1723787779 538588297 538588297
1000028851 616583178 1852982874 1443394659 538588297 538588297
1000030023 1161197416 33425318 644663674 538588297 1342371510
1000030023 1767767410 1058925680 644663674 538588297 2123979235
1000030023 1837452979 284155795 644663674 538588297 2123979235
1000030023 1985697158 1882295974 644663674 538588297 2123979235
1000030023 2125979147 1467160532 644663674 538588297 2123979235
1000030023 390717533 1987817147 644663674 538588297 422287308
1000030023 422092499 1613233397 644663674 538588297 2123979235
1000030023 616583178 103542069 644663674 538588297 2123979235
1000030383 2125979147 695145196 1723787779 538588297 538588297
1000030383 390717533 1724696978 644663674 538588297 691633012
1000030383 422092499 1927414292 480043935 538588297 1756503839
1000030630 1767767410 1176398232 644663674 538588297 2123979235
1000030630 1837452979 1178900087 644663674 538588297 2123979235
1000030630 2125979147 299520303 644663674 538588297 859379830
1000030630 390717533 335930079 644663674 538588297 422287308
1000030630 422092499 1034529717 644663674 538588297 2123979235
1000030630 616583178 231252232 644663674 538588297 859379830
1000030796 1161197416 1347417751 806426402 538588297 538588297
1000030796 1756912528 1603967567 806426402 538588297 538588297
1000030796 1767767410 11756360 1723787779 538588297 538588297
1000030796 1837452979 1944638894 480043935 538588297 1974881331
1000030796 1985697158 363330440 1198496725 1198496725 538588297
1000030796 2060172782 523100857 806426402 538588297 538588297
1000030796 2125979147 1999838620 1942041624 538588297 315516158
1000030796 390717533 1633249771 480043935 538588297 1051743648
1000030796 422092499 308045462 480043935 538588297 1831792985
1000030796 616583178 1197767999 1392770497 1553403246 538588297
1000030889 1161197416 29513331 1942041624 538588297 854024500
1000030889 1767767410 1337710446 1723787779 538588297 538588297
1000030889 1837452979 1295141649 480043935 538588297 812100319
1000030889 1985697158 1919607627 1443394659 538588297 538588297
1000030889 2125979147 1410558752 1942041624 538588297 986113847
1000030889 390717533 2128816755 480043935 538588297 1652607764
1000030889 422092499 1977469100 480043935 538588297 1733444400
1000030889 616583178 116552335 806426402 538588297 538588297
1000031315 1161197416 1766852024 1198496725 1198496725 538588297
1000031315 1756912528 497949370 1198496725 1198496725 538588297
1000031315 1767767410 744587794 1723787779 538588297 538588297
1000031315 1837452979 43372306 1723787779 538588297 538588297
1000031315 1985697158 1799950284 1392770497 1424795122 538588297
1000031315 2060172782 2065557270 33101384 538588297 538588297
1000031315 2125979147 1897013960 480043935 538588297 538588297
1000031315 390717533 502826146 1942041624 538588297 538588297
1000031315 422092499 1955995553 480043935 538588297 538588297
1000031315 616583178 2067583491 1392770497 901081634 538588297
100003 1767767410 1113569237 1198496725 1198496725 538588297
100003 1837452979 1440509543 1392770497 538588297 538588297
1000031975 1837452979 723974134 1443394659 538588297 538588297
1000031975 2125979147 774631268 1443394659 538588297 538588297
1000031975 390717533 1469805591 644663674 538588297 422287308
1000031975 422092499 1978045934 1723787779 538588297 538588297
100003 2125979147 2097948674 1392770497 538588297 538588297
1000032126 1161197416 1905376051 806426402 538588297 538588297
1000032126 1756912528 713376793 1443394659 538588297 538588297
1000032126 1767767410 68295307 1723787779 538588297 538588297
1000032126 1837452979 348571080 1942041624 538588297 2013569886
1000032126 1985697158 2090940612 1646020841 538588297 538588297
1000032126 2125979147 1464015017 480043935 538588297 1497750418
1000032126 390717533 1855801476 1942041624 538588297 2073274542
1000032126 422092499 2007037312 480043935 538588297 288686685
1000032126 616583178 1062062149 1198496725 1198496725 538588297
1000032211 390717533 1449499418 1392770497 1392770497 538588297
1000032211 422092499 1485720557 1392770497 1392770497 538588297
1000032282 1161197416 1412057928 1198496725 1198496725 538588297
1000032282 1756912528 1048986664 1198496725 1198496725 538588297
1000032282 1767767410 1107359012 1392770497 538588297 538588297
1000032282 1837452979 1159452745 1392770497 538588297 538588297
1000032282 1985697158 1590846483 1392770497 538588297 538588297
1000032282 2060172782 715640688 1646020841 538588297 538588297
1000032282 2125979147 1914914050 1392770497 538588297 538588297
1000032282 390717533 2125467990 1942041624 538588297 293824401
1000032282 422092499 118765437 1723787779 538588297 538588297
1000032282 616583178 1785867687 1392770497 538588297 538588297
1000032339 390717533 1192438467 1392770497 920631082 538588297
100003236 390717533 1140974961 644663674 538588297 422287308
1000032472 1161197416 676412439 1198496725 1198496725 538588297
1000032472 1756912528 1496486758 1646020841 538588297 538588297
1000032472 1767767410 709832321 1392770497 1392770497 538588297
1000032472 1837452979 603120063 1723787779 538588297 538588297
1000032472 1985697158 1703009537 1198496725 1198496725 538588297
1000032472 2060172782 1379001006 1443394659 538588297 538588297
1000032472 2125979147 462759610 480043935 538588297 358938994
1000032472 390717533 2044062375 1942041624 538588297 513823228
1000032472 422092499 1895348562 1942041624 538588297 286712961
1000032472 616583178 434095325 1392770497 1392770497 538588297
1000032521 390717533 1890025624 644663674 538588297 422287308
100003304 2125979147 1813594770 1198496725 1198496725 538588297
100003304 390717533 1618071564 644663674 538588297 1426418559
100003304 422092499 725634402 644663674 538588297 422287308
1000033119 390717533 552062931 480043935 538588297 2091910674
1000033160 390717533 1135047193 1942041624 538588297 293824401
1000033226 390717533 1778405529 1723787779 538588297 538588297
1000033226 422092499 1137497716 1723787779 538588297 538588297
100003327 1161197416 1030659929 1443394659 538588297 538588297
100003327 1756912528 994518258 1443394659 538588297 538588297
100003327 1767767410 537233357 1392770497 538588297 538588297
100003327 1837452979 1350239684 1723787779 538588297 538588297
100003327 1985697158 581779382 1443394659 538588297 538588297
100003327 2125979147 1390208654 1942041624 538588297 538588297
100003327 390717533 379840286 480043935 538588297 538588297
100003327 422092499 1787944978 1942041624 538588297 538588297
100003327 616583178 118122793 1392770497 538588297 538588297
1000033589 1161197416 101857491 2061247558 538588297 219621622
1000033589 1756912528 1758053560 644663674 538588297 1233597047
1000033589 1767767410 453913948 644663674 538588297 2121171127
1000033589 1837452979 430053094 644663674 538588297 307326771
1000033589 1985697158 1592336996 644663674 538588297 978119863
1000033589 2060172782 1115612579 644663674 538588297 1691347165
1000033589 2125979147 755978502 644663674 538588297 279239705
