nconst primaryName birthYear deathYear primaryProfession knownForTitles
1000147004 259046585 2126297961 2126297961 1181129578 237848432
1000147136 1912679664 1218084336 2126297961 1637491650 509778229
10001472 1921530994 348938411 2126297961 1975298222 32705159
1000147392 966988905 2126297961 2126297961 556859920 540788752
1000147411 1555668413 2126297961 2126297961 641601868 392400129
1000147461 274653264 2126297961 2126297961 48867219 687168822
1000147486 1969207343 2126297961 2126297961 48867219 2126297961
10001476 1798122750 2126297961 2126297961 1897236228 1266901983
1000147868 1977585766 2126297961 2126297961 48867219 141614959
1000147882 186213036 2126297961 2126297961 48867219 2126297961
1000148080 304702169 2126297961 2126297961 1330519838 1086686693
1000148324 2025270978 2126297961 2126297961 641601868 121943685
1000148693 695226286 2126297961 2126297961 48867219 92026783
1000148812 839480794 2126297961 2126297961 48867219 1529120999
1000148841 497460529 2126297961 2126297961 1807509172 1279450309
1000148951 2087534899 2126297961 2126297961 1897236228 1878037238
1000148982 450937842 2126297961 2126297961 1190972371 2126297961
1000149137 306508056 2126297961 2126297961 48867219 2126297961
100014917 1252414854 2126297961 2126297961 641601868 1550704046
1000149245 1516487122 2126297961 2126297961 1624764655 1490097448
1000149761 546878827 2126297961 2126297961 641601868 2012124710
1000149814 1376579036 2126297961 2126297961 48867219 1182711838
1000149829 1501436121 2126297961 2126297961 90579072 491737391
1000149846 1489062427 2126297961 2126297961 1190972371 1812977159
1000150274 239755440 2126297961 2126297961 48867219 2126297961
1000150397 100383186 2126297961 2126297961 90579072 227444425
1000150399 1193236177 2126297961 2126297961 48867219 2126297961
1000150578 2059925191 2126297961 2126297961 48867219 2132192216
1000150613 1626581473 1195457172 2126297961 751024768 1258395710
1000150638 491618840 2126297961 2126297961 641601868 1249011627
1000151346 1307901435 2126297961 2126297961 90579072 2126297961
1000151519 1766294836 2126297961 2126297961 309375118 1269313341
1000151765 1930399090 2126297961 2126297961 1997066297 361325206
1000152066 857054797 2126297961 2126297961 641601868 351119137
1000152373 104460654 2126297961 2126297961 641601868 2126297961
100015269 2129460733 2126297961 2126297961 289259722 471504590
1000152781 830657048 2126297961 2126297961 641601868 1474473311
100015284 1709138155 767668366 2126297961 641601868 1928437271
1000153128 897610451 2126297961 2126297961 313750571 1808308129
1000153532 311213014 2126297961 2126297961 48867219 2126297961
1000153698 1653769600 2126297961 2126297961 319399682 1384114782
1000154031 1232348449 2126297961 2126297961 90579072 1278106043
1000154077 1599494688 1856863050 2126297961 90579072 366896410
100015417 1700325976 2126297961 2126297961 85047049 1309127179
1000154250 189732230 2126297961 2126297961 1897236228 930870006
1000154300 890812172 2126297961 2126297961 641601868 2126297961
1000154330 620398860 2126297961 2126297961 641601868 687896887
1000154545 1554675686 2126297961 2126297961 1190972371 141722728
1000154549 1535998109 2126297961 2126297961 93407817 509122718
1000154739 299579999 2126297961 2126297961 759890543 2144257542
1000154748 536140337 2126297961 2126297961 48867219 2126297961
1000155004 1288421662 2126297961 2126297961 111625828 203662550
1000155053 2108459209 2126297961 2126297961 641601868 1641818299
1000155194 628301251 2126297961 2126297961 92030455 817626996
1000155335 216037320 2126297961 2126297961 641601868 1153331623
1000155368 122848887 2126297961 2126297961 641601868 891033863
1000155501 1710240955 2126297961 2126297961 48867219 2126297961
1000155846 445630630 2126297961 2126297961 1120428638 1928777189
1000156186 1901658332 2126297961 2126297961 641601868 1442600952
100015622 1862457916 2126297961 2126297961 48867219 2126297961
1000156524 360086610 2126297961 2126297961 1134304899 2068100941
1000156894 379771612 2126297961 2126297961 1897236228 1900554265
1000157062 1430638696 2126297961 2126297961 1181129578 1817028220
1000157201 1161459493 2126297961 2126297961 90579072 813582602
1000157366 1927393784 2126297961 2126297961 641601868 149190793
1000157587 967996465 2126297961 2126297961 317210585 1269245903
1000157671 1912648080 2126297961 2126297961 318302405 1018634915
1000157973 2049420258 2126297961 2126297961 48867219 1443794003
1000158118 92176728 2126297961 2126297961 48867219 1093687650
1000158154 869533708 2126297961 2126297961 656424690 1024037574
1000158390 96397493 2126297961 2126297961 48867219 2126297961
1000158393 36171396 2126297961 2126297961 2094793598 217844897
1000158486 1586156344 2126297961 2126297961 1978690786 404054398
1000158673 1453402656 2126297961 2126297961 562515633 1707361991
1000158673 1928664345 2126297961 2126297961 48867219 475537560
100015868 1332837079 2126297961 2126297961 641601868 875880953
1000158693 1244191004 2126297961 2126297961 90579072 1030461200
1000158798 529098770 2126297961 2126297961 48867219 257203435
1000158953 964123517 2126297961 2126297961 641601868 1715204174
1000159257 165264049 2126297961 2126297961 48867219 2126297961
1000159370 1920989201 2126297961 2126297961 1181129578 55886495
1000159392 188396471 2126297961 2126297961 48867219 2126297961
1000159647 2000635799 2126297961 2126297961 641601868 843155905
1000160402 1319599477 2126297961 2126297961 778483523 1838958693
1000160425 1741203712 2126297961 2126297961 48867219 2126297961
1000160446 1538802737 2126297961 2126297961 165369970 1622588200
1000161052 1894281874 105965295 2126297961 381164295 472285980
1000161174 481325594 2126297961 2126297961 90579072 1301740746
100016134 785437740 2126297961 2126297961 48867219 2126297961
1000161519 1971967242 2126297961 2126297961 48867219 2126297961
1000161536 1537804843 2126297961 2126297961 1980261319 181956716
1000161763 1929906364 2126297961 2126297961 48867219 2126297961
1000161810 779731942 2126297961 2126297961 431574259 1387390852
1000162109 1126300044 2126297961 2126297961 641601868 1223951689
1000162250 450463476 2126297961 2126297961 90579072 606886017
1000162323 63769244 2126297961 2126297961 641601868 2126297961
1000162424 398419661 2126297961 2126297961 48867219 2126297961
1000162477 1407110394 2126297961 2126297961 641601868 1900818896
1000162634 905418114 2126297961 2126297961 832306944 1698493887
100016277 1552500554 890208843 1991890545 641601868 1043250182
1000163212 1302689841 2126297961 2126297961 1871555501 424796583
100016322 399148968 2126297961 2126297961 1702883686 422608403
1000163354 470846417 2126297961 2126297961 90579072 336457683
1000163363 542832937 2126297961 2126297961 1527814183 1913622954
1000163399 2139863970 2126297961 2126297961 48867219 804640094
1000163744 1572136598 2126297961 2126297961 48867219 2126297961
1000163985 80056191 2126297961 2126297961 562515633 1463907391
1000164034 2084709851 2126297961 2126297961 1979325853 113570299
1000164219 1080928133 2126297961 2126297961 1897236228 62140886
1000164390 155132023 2126297961 2126297961 48867219 884118234
1000164519 1382144734 2126297961 2126297961 641601868 939410352
1000164669 629006352 2126297961 2126297961 48867219 901722696
1000164767 1180577867 2126297961 2126297961 641601868 1957794076
1000165021 738841856 2126297961 2126297961 556859920 122619448
1000165053 1399071233 2126297961 2126297961 48867219 2126297961
1000165110 1016275024 2126297961 2126297961 1190972371 2126297961
1000165184 1579248269 2126297961 2126297961 289259722 605932838
1000165244 671698319 2126297961 2126297961 641601868 1203352694
1000165293 464683575 2126297961 2126297961 48867219 2126297961
1000165417 1373938015 2126297961 2126297961 1645970057 1584438708
1000165669 100811209 2126297961 2126297961 1190972371 1529119138
100016601 207024351 2126297961 2126297961 313750571 185292604
1000166202 1470462335 2126297961 2126297961 2094793598 851783208
1000166207 1735150134 2126297961 2126297961 36366385 2146988574
1000166309 517913327 2126297961 2126297961 1190972371 2098232506
1000166359 577393693 2126297961 2126297961 1559727302 802588267
1000166431 913787096 2126297961 2126297961 20611270 1063202366
1000166527 1402316717 2126297961 2126297961 1134304899 1811251018
1000166887 1966966119 2126297961 2126297961 641601868 690341208
1000167123 229328763 290510269 86833180 48867219 603171684
1000167869 148575024 2126297961 2126297961 48867219 2126297961
1000168479 1575447299 2126297961 2126297961 318302405 1063272364
1000168510 1358627224 2126297961 2126297961 48867219 2126297961
1000169049 2026946117 2126297961 2126297961 549268183 1349464241
1000169317 544193699 2126297961 2126297961 638414308 225945368
1000169374 36597220 2126297961 2126297961 641601868 1686818971
1000169482 900911280 2126297961 2126297961 48867219 479138436
1000169487 1615785360 2126297961 2126297961 48867219 2126297961
100016964 1330707522 2126297961 2126297961 90579072 1694984231
1000169789 444495440 2126297961 2126297961 641601868 2092025446
1000169902 1012477192 2126297961 2126297961 48867219 2126297961
1000169926 1013314075 2126297961 2126297961 556859920 1727402046
1000170010 1552342099 2126297961 2126297961 48867219 989767851
1000170386 81916453 2126297961 2126297961 641601868 1846561218
1000170433 908460283 1835663653 2126297961 90579072 1259672025
100017062 956409523 2119646189 348938411 641601868 122424242
1000170659 1273071950 2126297961 2126297961 641601868 2126297961
1000170798 1992262513 2126297961 2126297961 257029589 1943492627
1000170909 1874015573 2126297961 2126297961 562515633 309977470
1000170925 1392568482 2126297961 2126297961 641601868 1269697872
1000171018 238535725 2126297961 2126297961 641601868 334264239
1000171193 680071602 2126297961 2126297961 90579072 1015073021
1000171440 655783634 1856863050 2126297961 2091316744 1195514436
1000171503 948154449 2126297961 2126297961 562515633 2126297961
1000171814 248250871 2126297961 2126297961 318302405 683926753
1000171929 639630770 2126297961 2126297961 1250253537 1283281045
1000171932 1885590961 2126297961 2126297961 853480525 1157175138
1000172018 80274492 2126297961 2126297961 431574259 274444710
1000172298 875138526 2126297961 1115252285 641601868 1537953604
1000172355 1964256988 2126297961 2126297961 48867219 2126297961
1000172528 1058515778 793343292 2126297961 1498503311 1410750034
1000172674 1221328621 2126297961 2126297961 90579072 1600287249
1000172831 643804374 2126297961 2126297961 641601868 1403665620
1000172857 2130386515 2126297961 2126297961 111625828 797190458
100017295 251362944 2126297961 2126297961 48867219 2126297961
1000173044 685293318 2126297961 2126297961 641601868 2126297961
1000173107 2088118383 2126297961 2126297961 759890543 1725862271
1000173287 77794210 2126297961 2126297961 48867219 2126297961
1000173291 277660099 2126297961 2126297961 562515633 303549398
1000173322 1798132535 2126297961 2126297961 1979325853 2126297961
1000173483 2145290133 2126297961 2126297961 48867219 2126297961
1000173505 1867596608 2126297961 2126297961 48867219 2126297961
1000173534 1514977027 2126297961 2126297961 834825380 2126297961
100017354 1909353490 2126297961 2126297961 90579072 1634307679
1000173542 1607513630 2126297961 2126297961 1897236228 1167898300
1000173615 1360846859 2126297961 2126297961 48867219 1523888712
1000173650 2028399900 2126297961 2126297961 48867219 505356628
1000173671 1226894007 2126297961 2126297961 48867219 2126297961
1000173683 1068592500 2126297961 2126297961 2074521603 1963790388
1000173780 362003273 2126297961 2126297961 356386241 135611057
1000174204 278967469 2126297961 2126297961 48867219 2126297961
1000174617 1300717892 2126297961 2126297961 48867219 872879068
1000174768 1124124996 2126297961 2126297961 641601868 840832425
1000174916 497719559 2126297961 2126297961 48867219 2126297961
1000175126 1967320203 2126297961 2126297961 2103898950 1526074523
1000175263 15264100 2126297961 2126297961 90579072 307092203
1000175320 1486535368 2126297961 2126297961 406347882 1864321540
1000175397 910987167 2126297961 2126297961 48867219 2126297961
1000175515 259502695 2126297961 2126297961 90579072 809036764
1000175677 1994302430 2126297961 2126297961 48867219 1564416772
1000176041 1016169937 2126297961 2126297961 356386241 429697737
1000176061 664014197 2126297961 2126297961 641601868 1547263363
1000176559 1489590821 2126297961 2126297961 48867219 2126297961
1000176562 1268945707 2126297961 2126297961 641601868 2126297961
1000176616 804237668 2126297961 2126297961 48867219 2126297961
1000176812 245836719 2126297961 2126297961 48867219 1309842478
1000176900 704884801 2126297961 2126297961 1959887264 2126297961
1000176977 4321043 2126297961 2126297961 48867219 756117633
1000177015 1342155344 2126297961 2126297961 641601868 992102097
1000177062 1235897465 2126297961 2126297961 48867219 1356803708
1000177102 1431118639 2126297961 2126297961 1897236228 597637096
1000177567 262906618 2126297961 2126297961 641601868 651979532
1000177631 216474804 2126297961 2126297961 48867219 189274650
1000177879 339065790 2126297961 2126297961 641601868 663465752
1000177881 1398745643 2126297961 2126297961 1897236228 379433369
1000178160 637210047 2126297961 2126297961 90579072 1457169918
1000178226 1887195323 2126297961 2126297961 641601868 1911697447
1000178637 1771003064 2126297961 2126297961 922287471 1121207654
1000178668 517351264 2126297961 2126297961 48867219 2126297961
1000178773 801307590 2126297961 2126297961 48867219 543817521
100017942 1108656763 2126297961 2126297961 1057286535 1987296195
1000179434 764419306 2126297961 2126297961 90579072 1913103366
1000179482 1857108109 2126297961 2126297961 641601868 1878403728
1000179546 1515494521 2126297961 2126297961 90579072 793838833
1000179628 1653567914 2126297961 2126297961 641601868 101837850
1000180228 1938385754 2126297961 2126297961 90579072 1407085434
1000180466 980749732 2126297961 2126297961 641601868 755909800
1000180475 1595653942 2126297961 2126297961 48867219 1210639185
100018063 1592656106 2126297961 2126297961 1190972371 568573297
100018067 1047784144 2126297961 2126297961 1333747785 1338933343
1000180991 971422814 1992532077 1462239503 534571240 822946400
1000181017 1792894158 2126297961 2126297961 48867219 1677855947
1000181240 1356452312 2126297961 2126297961 641601868 1833673011
1000181258 1639323318 2126297961 2126297961 641601868 2014878715
100018144 2127582414 2126297961 2126297961 1190972371 706349232
100018156 1218370438 1604818375 2126297961 595050869 186698604
1000181940 2087248335 2126297961 2126297961 318302405 2003012069
1000182058 1705749035 2126297961 2126297961 1846622382 1293085517
1000182062 535699176 2126297961 2126297961 48867219 2126297961
1000182271 1747223202 2126297961 2126297961 1190972371 210749832
1000182289 932056605 2126297961 2126297961 90579072 808551336
1000182437 77193193 2126297961 2126297961 48867219 1939212932
1000182485 454013257 2126297961 2126297961 1190972371 1602517259
1000182659 1041413940 2126297961 2126297961 90579072 1539418034
1000182662 1310404699 2126297961 2126297961 90579072 468194445
1000182933 288370319 2126297961 2126297961 1190972371 1938943380
1000183016 1075704706 2126297961 2126297961 48867219 2126297961
1000183122 904393230 2126297961 2126297961 641601868 960924900
100018386 496389099 2126297961 2126297961 641601868 1988022119
1000183990 914791407 2126297961 2126297961 641601868 2126297961
1000184087 1633521338 400988455 936831629 641601868 1236633008
1000184285 274688687 2126297961 2126297961 1980261319 315399288
1000184371 1598327744 2126297961 2126297961 241295191 1026475604
1000184409 724465547 2126297961 2126297961 48867219 964634781
1000184555 1120970940 2126297961 2126297961 48867219 2126297961
1000184572 50262998 2126297961 2126297961 1190972371 126635119
1000184659 1279519709 2126297961 2126297961 318302405 1434264938
100018491 15844293 2126297961 2126297961 48867219 1855758360
1000185169 198498378 2126297961 2126297961 641601868 173931743
1000185174 1986251388 2126297961 2126297961 48867219 1208001967
1000185293 655066216 2126297961 2126297961 1787049702 1640067730
1000185347 353900911 2126297961 2126297961 48867219 2126297961
100018564 1700190831 2126297961 2126297961 48867219 1181057972
1000185807 137206156 2126297961 2126297961 562515633 568209801
1000185852 1966056006 2126297961 2126297961 90579072 1368229118
1000186194 1701529925 2126297961 2126297961 641601868 393420381
1000186450 347543790 2126297961 2126297961 562515633 526929835
1000186517 1076825670 2126297961 2126297961 90579072 2126297961
1000186523 1042630581 2126297961 2126297961 641601868 1499222873
1000186653 855886445 2126297961 2126297961 1009725132 1343718513
1000186829 868505520 1604818375 2126297961 1156733123 782711212
1000187196 114587409 2126297961 2126297961 556859920 1159053519
10001874 865857963 2126297961 2126297961 641601868 1840845634
1000187507 222489261 2126297961 2126297961 1181129578 1026138654
100018790 514889666 923761422 2126297961 1885645274 631565880
1000187921 1272125205 2126297961 2126297961 36366385 1333586730
1000188147 1412094055 2126297961 2126297961 318302405 1992415512
1000188264 1910976537 2126297961 2126297961 1190972371 2123932107
1000188301 1229433444 2126297961 2126297961 48867219 2034306533
1000188314 370237077 2126297961 2126297961 778483523 1823500142
1000188412 52025977 2126297961 2126297961 641601868 1692384576
1000188556 1106901820 2126297961 2126297961 1172411916 201181312
1000188575 1892733495 2126297961 2126297961 48867219 2126297961
1000188631 1067664811 2126297961 2126297961 1190972371 1779776311
1000188817 2142229314 2126297961 2126297961 1897236228 1000062358
1000188829 335063299 2126297961 2126297961 450826918 117321643
1000188830 1540038728 2126297961 2126297961 289259722 201545649
1000188862 2085340409 2126297961 2126297961 90579072 2126297961
1000189004 1563863006 2126297961 2126297961 829581343 828210625
1000189161 1386752707 2126297961 2126297961 1975947689 1060556858
1000189238 1824968057 2126297961 2126297961 48867219 2126297961
1000189330 1801048359 2126297961 2126297961 641601868 669066399
1000189383 54261497 2126297961 2126297961 48867219 2126297961
1000189538 1734312947 2126297961 2126297961 48867219 1346569636
100018997 1370540320 2126297961 2126297961 90579072 175218567
1000190122 824613731 2126297961 2126297961 318302405 85662429
1000190648 546126576 2126297961 2126297961 562515633 993395139
1000191665 1179500090 2126297961 2126297961 48867219 723322559
1000192025 1623975666 2126297961 2126297961 1980261319 1670698559
1000192035 530264547 2126297961 2126297961 1687497212 2020659259
1000192091 830191282 2126297961 2126297961 90579072 1457482311
1000192475 55885768 2126297961 2126297961 2074521603 333184597
1000192606 389069543 2126297961 2126297961 1980261319 489715437
1000192642 124348390 2126297961 2126297961 829581343 1337551200
1000192670 2074007369 2126297961 2126297961 1190972371 979586062
1000192739 1062859012 2126297961 2126297961 1107167620 1409575712
100019282 1669905115 2126297961 2126297961 641601868 1741478696
1000192872 1835079968 2126297961 2126297961 1190972371 2090314378
1000193131 1386525964 2126297961 2126297961 562515633 366950451
1000193135 965273382 2126297961 2126297961 289259722 1233472662
1000193183 826254609 2126297961 2126297961 641601868 497521483
1000193254 1990205254 2126297961 2126297961 641601868 157756562
1000193287 226819581 2126297961 2126297961 48867219 2121714461
1000193399 1346457562 2126297961 2126297961 48867219 1144923062
1000193541 1869415585 2126297961 2126297961 641601868 515780505
1000193543 1659723633 2126297961 2126297961 1980261319 2126297961
1000193673 1796549100 2126297961 2126297961 48867219 2126297961
1000193928 1885045746 2126297961 2126297961 48867219 2126297961
1000193941 1079663118 2126297961 2126297961 219174027 41700163
1000193975 880380360 2126297961 2126297961 1181129578 1234326643
1000194189 1685227427 2126297961 2126297961 90579072 1678894264
1000194319 687710123 2126297961 2126297961 450826918 1108958361
1000194361 47893807 2126297961 2126297961 641601868 1599566767
1000194496 1774336958 2126297961 2126297961 1838653778 1886727735
1000194586 268311640 2126297961 2126297961 48867219 2126297961
1000194669 1426394451 2126297961 2126297961 641601868 487203866
1000194790 1669183738 2126297961 2126297961 759890543 1539567296
1000194994 489875368 2126297961 2126297961 450826918 317949917
1000195042 863061793 2126297961 2126297961 556859920 337974150
1000195059 585885983 2126297961 2126297961 318302405 1956099603
1000195334 531010469 2126297961 2126297961 1892699062 1282874577
1000195505 221852255 2126297961 2126297961 1190972371 778962472
1000195606 1966128287 2126297961 2126297961 48867219 846124763
1000195646 1761107128 2126297961 2126297961 641601868 1234530923
1000195652 1250176810 2126297961 2126297961 1897236228 2032086202
1000196091 80837521 2126297961 2126297961 562515633 1843934605
1000196123 469395569 2126297961 2126297961 90579072 2126297961
1000196282 1148557676 2126297961 2126297961 641601868 8041463
1000196405 449555797 2126297961 2126297961 90579072 601635008
1000196607 680657471 2126297961 2126297961 641601868 550021765
1000196615 793707602 2126297961 2126297961 48867219 907164126
1000196886 1639286807 2126297961 2126297961 11183736 1487169043
1000197068 1673491271 2126297961 2126297961 40553953 894380631
100019732 533220631 2126297961 2126297961 812349445 317800434
1000197351 1347050388 2126297961 2126297961 1897236228 992969623
1000197391 529713715 2126297961 2126297961 1190972371 721883559
1000197535 1567315398 2126297961 2126297961 1897236228 827172500
1000197703 1388250485 2126297961 2126297961 318302405 1736194291
1000197819 557156009 2105271132 2126297961 1556632936 835195478
1000198122 921864004 2126297961 2126297961 525160806 1008084158
1000198367 1784782227 2126297961 2126297961 48867219 1110889638
1000198590 1801134533 2126297961 2126297961 48867219 2126297961
1000198654 280315303 2126297961 2126297961 1689856381 2126297961
100019887 1369470542 2126297961 2126297961 641601868 719067189
1000198900 1233985748 2126297961 2126297961 641601868 1796851676
1000199026 892011326 2126297961 2126297961 1190972371 2126297961
1000199177 882086406 1218084336 2126297961 641601868 1755752126
1000199209 1519901281 2126297961 2126297961 48867219 2126297961
1000199367 2142859955 2126297961 2126297961 759890543 2121488278
100019940 601217793 2126297961 2126297961 1897236228 450879319
100019943 1034412247 2126297961 2126297961 48867219 681085247
1000199625 1382418909 2126297961 2126297961 641601868 708502410
1000199817 1832215069 2126297961 2126297961 641601868 1228149653
1000199858 1287478120 2126297961 2126297961 556859920 1485554882
1000199955 808991711 184315623 1907624924 48867219 2126297961
1000199963 1462713420 2126297961 2126297961 1134304899 155568176
1000200186 1021577412 2126297961 2126297961 534571240 800592290
1000200251 26706008 2126297961 2126297961 48867219 1310457228
1000200316 1276551555 2126297961 2126297961 48867219 2126297961
1000200381 408437424 2126297961 2126297961 1333747785 810427246
100020049 1691301320 2126297961 2126297961 1532153988 9925841
1000200549 219391851 2126297961 2126297961 1897236228 1218906725
1000200758 518609392 2126297961 2126297961 562515633 1915868263
1000201292 1583982484 2126297961 2126297961 528018817 2011582932
100020139 521552386 2126297961 2126297961 48867219 2126297961
1000201768 1039661024 2126297961 2126297961 318302405 1149807610
1000201850 1686344995 2126297961 2126297961 1877951898 1617272094
1000201869 862151795 2126297961 2126297961 168200760 1791926916
10002019 1382744403 2126297961 2126297961 641601868 443034649
1000202011 1785845758 2126297961 2126297961 1333747785 1512471412
1000202231 594331870 2126297961 2126297961 1154190363 1207644658
1000202269 1586953450 2126297961 2126297961 556859920 952842383
1000202549 990700357 2126297961 2126297961 90579072 133093668
1000202764 2017978357 2126297961 2126297961 1190972371 190117213
1000202931 448641814 2126297961 2126297961 90579072 2136389458
1000203491 1966365643 2126297961 2126297961 2074521603 1253801048
1000203600 1662559924 2126297961 2126297961 48867219 2126297961
1000203780 1015225022 38337041 2126297961 641601868 1783903586
1000203950 1794866439 2126297961 2126297961 48867219 2126297961
1000204292 1174878277 2126297961 2126297961 641601868 1694825485
1000204327 1802540869 2126297961 2126297961 199706761 180791484
1000204331 36623171 2126297961 2126297961 48867219 498531925
1000204577 136695704 2126297961 2126297961 641601868 47517747
1000204666 1482068235 2126297961 2126297961 1980261319 1314811062
1000204683 1495971429 2126297961 2126297961 48867219 2126297961
100020514 403813183 1856863050 2126297961 160268081 224231540
1000205165 2052015558 2126297961 2126297961 653018527 279133456
1000205362 1242552822 2126297961 2126297961 641601868 1192470555
1000205486 254506509 2126297961 2126297961 2094793598 1695866794
100020548 845893748 2126297961 2126297961 48867219 191775464
1000205608 1852594668 2126297961 2126297961 1134304899 2126297961
1000205853 1249213787 2126297961 2126297961 641601868 1102467154
1000206207 1072068975 2126297961 2126297961 90579072 780977406
1000206217 445177279 2126297961 2126297961 641601868 1356612065
1000206261 1075485639 2126297961 2126297961 48867219 644883231
1000206290 1297016574 2126297961 2126297961 48867219 2126297961
1000206416 2123354434 2126297961 2126297961 48867219 2126297961
1000206724 542052311 2126297961 2126297961 1481289109 1055543004
100020716 281542379 708790075 2126297961 641601868 1753380955
1000207208 600636954 2126297961 2126297961 59155392 1731641329
1000207315 157870548 2126297961 2126297961 48867219 734578773
1000207360 1119282322 2126297961 2126297961 1747065269 529248496
1000207688 326580169 2126297961 2126297961 959035603 2126297961
1000207736 240164555 2126297961 2126297961 90579072 2102710191
100020779 708287753 2126297961 2126297961 48867219 2126297961
1000207858 1379236598 2126297961 2126297961 556859920 834884796
1000208002 1058727966 2126297961 2126297961 562515633 1404225822
100020822 2115532339 2126297961 2126297961 305509138 1453957848
1000208404 885272654 2126297961 2126297961 48867219 2126297961
1000208485 765478061 2126297961 2126297961 90579072 1693051317
1000208644 1267303222 2126297961 2126297961 641601868 1464597007
1000208664 387647746 2126297961 2126297961 641601868 2066078211
1000208766 234882983 2126297961 2126297961 562515633 2085782332
1000209879 300811284 2126297961 2126297961 759890543 2038286644
1000209901 1809703847 2126297961 2126297961 1110482544 57629154
1000209908 1523212400 2126297961 2126297961 48867219 618662277
1000209931 155718216 2126297961 2126297961 562515633 1564036129
1000210237 1092672908 2126297961 2126297961 48867219 2126297961
1000210342 722885801 2126297961 2126297961 641601868 287355584
1000210648 2111270369 2126297961 2126297961 641601868 6539691
1000210678 1799655974 2126297961 2126297961 450826918 544618040
10002107 106215444 2126297961 2126297961 641601868 1857522107
1000210715 646698537 2126297961 2126297961 2094793598 477634925
1000211099 1348994132 2126297961 2126297961 641601868 1447498407
1000211213 897529134 708790075 2126297961 902707336 2131731252
1000211245 687746844 2126297961 2126297961 562515633 1257249052
1000211390 1400423144 2126297961 2126297961 90579072 500234623
1000211761 1651901630 2126297961 2126297961 90579072 1993578689
1000211901 1575456603 2126297961 2126297961 1974213720 1563620129
1000212406 65815097 2126297961 2126297961 48867219 2126297961
1000212921 1143044169 2126297961 2126297961 1498503311 1158735376
1000212924 1747957807 2126297961 2126297961 1377522229 186110292
100021318 1580628253 2126297961 2126297961 253699841 847240318
1000213248 816527731 2126297961 2126297961 48867219 611400925
1000213265 623928812 2126297961 2126297961 48867219 2126297961
1000213881 1161024035 2126297961 2126297961 562515633 385284698
1000214051 85666686 2126297961 2126297961 48867219 2126297961
1000214226 1450887430 2126297961 2126297961 1583950551 1593866881
1000214348 1246190201 2126297961 2126297961 641601868 708749399
1000214531 310284291 2126297961 2126297961 48867219 2126297961
1000214541 735478110 2126297961 2126297961 556859920 1074560144
1000214864 1623772682 2126297961 2126297961 48867219 224776728
1000215169 1638180009 118473275 2126297961 90579072 1926592232
1000215270 161644481 2126297961 2126297961 48867219 2126297961
1000215297 1714216491 2126297961 2126297961 641601868 2034650325
1000215404 927070208 2126297961 2126297961 48867219 1048471681
1000215463 1018385621 2126297961 2126297961 641601868 1112933683
1000215503 1349018282 2126297961 2126297961 641601868 1797319497
1000215706 887817979 2126297961 2126297961 1032199343 221932137
1000215707 422657271 2126297961 2126297961 641601868 1902078687
1000215731 1866003323 2126297961 2126297961 48867219 2126297961
1000215746 2098797064 2126297961 2126297961 641601868 305370577
1000215963 986061674 2126297961 2126297961 1333353105 449030266
1000216074 1475087436 2126297961 2126297961 1057286535 821923940
1000216172 2056080354 2126297961 2126297961 1073925650 2126297961
1000216187 1019328859 2126297961 2126297961 1752819558 1111009491
1000216228 1607342579 2126297961 2126297961 641601868 336323112
1000216416 594511476 2126297961 2126297961 1190972371 1187565291
1000216645 1165542970 2126297961 2126297961 48867219 2126297961
1000216682 1385261809 2126297961 2126297961 48867219 1297377538
1000216682 874060625 2126297961 2126297961 90579072 1566930158
100021675 225201054 2126297961 2126297961 48867219 1921282005
1000216801 969352357 2126297961 2126297961 48867219 2126297961
1000217060 967375668 2126297961 2126297961 1897236228 1155306187
1000217154 248444222 2126297961 2126297961 1194403383 435736310
1000217211 1387170426 2126297961 2126297961 48867219 2126297961
1000217353 1356958008 2126297961 2126297961 641601868 1393936396
1000217367 825271678 2126297961 2126297961 1455544107 270098383
1000217385 1291261197 2126297961 2126297961 48867219 630500409
1000217626 1376845155 2126297961 2126297961 431574259 171997987
1000217690 577687454 1285959297 2126297961 430099250 218287995
100021791 432041310 2126297961 2126297961 48867219 2126297961
1000218264 2079890459 2126297961 2126297961 23013056 1631186018
1000218448 1807484701 2126297961 2126297961 1190972371 1678442550
1000218543 27718355 2126297961 2126297961 90579072 1913953224
1000219025 598647312 2026965278 2126297961 1691115773 493103002
1000219154 909586148 2126297961 2126297961 794712846 920251918
1000219190 314635283 2126297961 2126297961 641601868 62569077
1000219432 217484297 2126297961 2126297961 48867219 2134235120
1000219502 1477828750 2126297961 2126297961 90579072 1477920692
100021968 899640290 2126297961 2126297961 641601868 2048959564
1000219838 1462913922 2126297961 2126297961 641601868 1483776278
1000220224 1943362449 2126297961 2126297961 2074521603 2126297961
1000220265 1768553503 2126297961 2126297961 1838653778 575125618
1000220849 2037684039 2126297961 2126297961 48867219 1761494661
100022096 1447196674 2126297961 2126297961 941016627 526557441
1000221012 408508828 2145184872 2126297961 634935401 1439089121
1000221043 1804153613 2126297961 2126297961 90579072 2126297961
1000221123 1288852971 2126297961 2126297961 641601868 591119503
100022125 233022310 2126297961 2126297961 641601868 241012063
1000221293 1163756058 2126297961 2126297961 2074521603 1565622006
1000221375 1599114545 2126297961 2126297961 48867219 886770521
1000221430 1101633037 2126297961 2126297961 48867219 1631621396
